"Supplier ID","Contract","Supplier ID","Spend ","Supplier Name","Country","Region","Category","Sub-Category","Commodity Code","Risk Category","Risk Impact Category","Risk Probability Category","Risk Zone","Risk Impact Score","Risk Probability Score","Risk Score","Payment term","Contract Value ","Contract Type","Contract Terms","Contract currency ","Start Date","Expiry Date ","Duriation in Years","Status"
"192180","Contract_A1066","192180","  5,764.40 ","KONE (KONE ( 192180 ))","France","Western Europe","LOGISTICS AND MANUFACTURING","Facility Management","Building Repair/Svc (ILMFS0803)","LowLow","Low","Low","Low","2.51","2.01","5.0451","12","  100,000.00 ","Standard Master Agreement for Indirect","","USD","06-Jun-2007","06-Jun-2012","6","Closed-Archived"
"293548","Contract_A1067","293548","  7,985.81 ","LYRECO CE, SE MAGYARORSZAGI FIOKTEL (LYRECO CE, SE MAGYARORSZAGI FIOKTEL ( 293548 ))","Hungary","Central Europe","LOGISTICS AND MANUFACTURING","Facility Management","Office Supplies  (ILMFS1901)","LowHigh","Low","High","Medium","1.8","4.24","7.632","45","  150,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2013","31-Dec-2015","3","Executed Agreement"
"547156","Contract_A1068","547156","  113,338.92 ","C. K. PLASTIC MANUFACTURING PHILS. (C. K. PLASTIC MANUFACTURING PHILS. ( 547156 ))","Philippines","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Cleaning-IndoorPlant (ILMFS0104)","LowLow","Low","Low","Low","2.02","2.89","5.8378","90","  500,000.00 ","Standard Master Agreement for Indirect","","USD","15-Jan-2013","08-May-2013","1","Executed Agreement"
"534425","Contract_A1069","534425","  41,554.34 ","ROSEMARY & THYME INTERNATIONAL (ROSEMARY & THYME INTERNATIONAL ( 534425 ))","India","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Coffee/Bever/Amenity (ILMFS0201)","LowLow","Low","Low","Low","1.33","2.86","3.8038","45","  50,000.00 ","Standard Master Agreement","","USD","19-Dec-2002","31-Dec-2009","8","Closed-Archived"
"540610","Contract_A1070","540610","  35,606.63 ","THAI MIYAMOTO CO., LTD. (THAI MIYAMOTO CO., LTD. ( 540610 ))","Thailand","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Building Repair/Svc (ILMFS0803)","LowHigh","Low","High","Medium","2.67","3.03","8.0901","90","  50,000.00 ","Standard Master Agreement for Indirect","","USD","08-May-2006","30-Apr-2012","6","Executed Agreement"
"215742","Contract_A1071","215742","  5,529.24 ","ADEPTUM KFT. (ADEPTUM KFT. ( 215742 ))","Hungary","Central Europe","LOGISTICS AND MANUFACTURING","Facility Management","Building Repair/Svc (ILMFS0803)","HighLow","High","Low","Medium","4.47","1.68","7.5096","90","  100,000.00 ","Standard Master Agreement for Indirect","","USD","11-Mar-2014","11-Mar-2024","11","Closed"
"530614","Contract_A1072","530614","  23,876.20 ","SHREE AYYAPPA TOURIST (SHREE AYYAPPA TOURIST ( 530614 ))","India","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Employee Transprtatn (ILMFS0206)","LowHigh","Low","High","Medium","1","3.25","3.25","90","  30,000.00 ","Standard Master Agreement","","USD","01-Jan-2018","31-Dec-2022","5","Closed"
"537686","Contract_A1073","537686","  3,594.00 ","KRISBOW INDONESIA, PT (KRISBOW INDONESIA, PT ( 537686 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Cleaning-IndoorPlant (ILMFS0104)","LowLow","Low","Low","Low","1.17","1.99","2.3283","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","12-Feb-2012","12-Feb-2017","6","Executed Agreement"
"500188","Contract_A1074","500188","  9,168.96 ","SELAPARANG, CV (SELAPARANG, CV ( 500188 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Material (ILMFS0801)","HighLow","High","Low","Medium","4.91","2.57","12.6187","90","  150,000.00 ","Standard Master Agreement for Indirect","","USD","09-Jan-2013","09-Jan-2023","11","Terminated"
"529667","Contract_A1075","529667","  4,911.11 ","KEDARNATH KAILASHCHAND (KEDARNATH KAILASHCHAND ( 529667 ))","India","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Office Supplies  (ILMFS1901)","LowHigh","Low","High","Medium","2.79","3.48","9.7092","45","  10,000.00 ","Standard Master Agreement for Indirect","","USD","18-Jan-2016","07-Mar-2019","4","Executed Agreement"
"529941","Contract_A1076","529941","  873.50 ","MECH TECH FABRICATOR AND INSULATOR (MECH TECH FABRICATOR AND INSULATOR ( 529941 ))","India","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Elec&Powr Supply M&R (ILMFS0807)","HighLow","High","Low","Medium","3.92","2.17","8.5064","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","14-Oct-2014","14-Oct-2015","1","Executed Agreement"
"2948064","Contract_A1077","2948064","  416,136.75 ","CORPORATIVO INTELIGENTE SANTA FE AC AC (CORPORATIVO INTELIGENTE SANTA FE AC AC ( 2948064 ))","Mexico","North America","LOGISTICS AND MANUFACTURING","Facility Management","Building Repair/Svc (ILMFS0803)","HighLow","High","Low","Medium","3.28","1.89","6.1992","90","  500,000.00 ","Standard Master Agreement","","USD","11-Feb-2008","11-Feb-2010","3","Executed Agreement"
"537662","Contract_A1078","537662","  503.19 ","SOLUSI PERIFERAL, PT (SOLUSI PERIFERAL, PT ( 537662 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Material (ILMFS0801)","LowHigh","Low","High","Medium","1.46","3.02","4.4092","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","15-Oct-2008","16-Nov-2012","5","On Hold"
"285240","Contract_A1079","285240","  47,909.94 ","SUPER GROUP (SUPER GROUP ( 285240 ))","South Africa","MEA","LOGISTICS AND MANUFACTURING","Facility Management","WIP & FG Disp Recycl (ILMFS0902)","HighLow","High","Low","Medium","3.89","1.65","6.4185","90","  50,000.00 ","Standard Master Agreement for Indirect","","USD","27-Feb-2009","31-Dec-2017","9","Executed Agreement"
"546645","Contract_A1080","546645","  14,704.17 ","PT. BLESSINDO MULIA ABADI (PT. BLESSINDO MULIA ABADI ( 546645 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Material (ILMFS0801)","HighLow","High","Low","Medium","4.48","1.08","4.8384","90","  30,000.00 ","Standard Master Agreement","","USD","04-Mar-2014","10-Mar-2018","5","Closed"
"500024","Contract_A1081","500024","  29,569.10 ","ECOLAB INTERNATIONAL INDONESIA, PT (ECOLAB INTERNATIONAL INDONESIA, PT ( 500024 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Cleaning-IndoorPlant (ILMFS0104)","HighLow","High","Low","Medium","3.38","2","6.76","45","  50,000.00 ","Standard Master Agreement for Indirect","","USD","05-Nov-2012","05-Nov-2017","6","Closed"
"225616","Contract_A1082","225616","  11,117.26 ","STREETLINK COURIERS (STREETLINK COURIERS ( 225616 ))","Ireland","Northern Europe","LOGISTICS AND MANUFACTURING","Facility Management","Mail & Delivery (ILMFS1701)","LowLow","Low","Low","Low","1.43","2.01","2.8743","60","  150,000.00 ","Standard Master Agreement for Indirect","","USD","04-Feb-2013","28-Apr-2015","3","Executed Agreement"
"547394","Contract_A1083","547394","  24,748.97 ","PT. ARDANI MAKMUR SADAYA (PT. ARDANI MAKMUR SADAYA ( 547394 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Cleaning-IndoorPlant (ILMFS0104)","LowLow","Low","Low","Low","2.78","1.79","4.9762","45","  30,000.00 ","Standard Master Agreement for Indirect","","USD","07-Nov-2011","31-Aug-2014","3","Executed Agreement"
"514104","Contract_A1084","514104","  3,329.82 ","REBIO MEGA ARANDA, PT (REBIO MEGA ARANDA, PT ( 514104 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Building Repair/Svc (ILMFS0803)","LowLow","Low","Low","Low","2.54","2.35","5.969","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","01-Aug-2015","31-Jul-2018","3","Executed Agreement"
"500741","Contract_A1085","500741","  188.64 ","FESTO. PT (FESTO. PT ( 500741 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Elec&Powr Supply M&R (ILMFS0807)","HighLow","High","Low","Medium","4.22","1.62","6.8364","30","  10,000.00 ","Standard Master Agreement for Indirect","","USD","22-Dec-2014","31-Dec-2017","4","Terminated"
"500735","Contract_A1086","500735","  1,864.16 ","Calmic Indonesia,PT (Calmic Indonesia,PT ( 500735 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Funiture Non Capex (ILMFS1802)","LowLow","Low","Low","Low","1.7","1.93","3.281","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","01-Sep-2010","31-Dec-2017","8","Closed"
"501652","Contract_A1087","501652","  53,049.36 ","EKA SURYA INOUT INDONESIA,PT (EKA SURYA INOUT INDONESIA,PT ( 501652 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Office Supplies  (ILMFS1901)","HighLow","High","Low","Medium","3.4","1.82","6.188","120","  100,000.00 ","Standard Master Agreement for Indirect","","USD","15-Jan-2013","15-May-2013","1","Closed"
"539255","Contract_A1088","539255","  5,799.60 ","CV WIJAYA MAKMUR MANDIRI (CV WIJAYA MAKMUR MANDIRI ( 539255 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Uniform Acquire&Rent (ILMFS0704)","HighLow","High","Low","Medium","3.81","1.05","4.0005","45","  100,000.00 ","Standard Master Agreement for Indirect","","USD","06-Feb-2013","31-Dec-2020","8","Closed"
"501572","Contract_A1089","501572","  5,007.21 ","ROTO ROOTER PERKASA, PT (ROTO ROOTER PERKASA, PT ( 501572 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Cleaning-IndoorOffic (ILMFS0102)","HighLow","High","Low","Medium","4.61","2.77","12.7697","60","  10,000.00 ","Standard Master Agreement for Indirect","","USD","25-Feb-2014","25-Feb-2019","6","Terminated"
"545823","Contract_A1090","545823","  6,901.11 ","CV. Anugrah Jaya Teknik CV. Anugrah Jaya Teknik (CV. Anugrah Jaya Teknik CV. Anugrah Jaya Teknik ( 545823 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","HVAC Installatn M&R (ILMFS0809)","HighLow","High","Low","Medium","4.59","1.26","5.7834","90","  100,000.00 ","Standard Master Agreement for Indirect","","USD","21-May-2007","21-May-2012","6","Closed-Archived"
"500669","Contract_A1091","500669","  39,417.24 ","INDO KOMPRESIGMA - JKT (INDO KOMPRESIGMA - JKT ( 500669 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Service (ILMFS0802)","HighLow","High","Low","Medium","4.49","1.03","4.6247","45","  50,000.00 ","Standard Master Agreement for Indirect","","USD","24-Jan-2012","24-Jan-2017","6","Closed"
"500939","Contract_A1092","500939","  1,497.88 ","MAINTEK TECHNICAL SERVICES, PT. (MAINTEK TECHNICAL SERVICES, PT. ( 500939 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Security Services (ILMFS1102)","LowHigh","Low","High","Medium","2.34","3.84","8.9856","60","  10,000.00 ","Standard Master Agreement for Indirect","","USD","31-Jan-2018","31-Jan-2019","1","Closed-Archived"
"511063","Contract_A1093","511063","  9,022.98 ","HANJUANG CV (HANJUANG CV ( 511063 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Catering/Empl Conven (ILMFS0207)","HighLow","High","Low","Medium","3.78","1.36","5.1408","90","  150,000.00 ","Standard Master Agreement for Indirect","","USD","01-Oct-2010","30-Sep-2011","1","Closed"
"296042","Contract_A1094","296042","  28,607.22 ","OOO SPEZIALNYE SISTEMY I RESHENIYA (OOO SPEZIALNYE SISTEMY I RESHENIYA ( 296042 ))","Russia","Eastern Europe","LOGISTICS AND MANUFACTURING","Facility Management","Fire Protect Sys M&R (ILMFS0808)","HighLow","High","Low","Medium","3.13","1.68","5.2584","45","  50,000.00 ","Standard Master Agreement for Indirect","","USD","27-Sep-2008","31-Dec-2010","3","Closed"
"527768","Contract_A1095","527768","  30,244.08 ","ARSIP GEOSERVICES INDONESIA, PT (ARSIP GEOSERVICES INDONESIA, PT ( 527768 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Lease: Office Bldg (ILMFS1402)","HighLow","High","Low","Medium","3.26","1.76","5.7376","45","  50,000.00 ","Standard Master Agreement for Indirect","","USD","01-Apr-2014","31-Dec-2016","3","Executed Agreement"
"549744","Contract_A1096","549744","  218,263.08 ","PT GARUDA ABDI SATYATAMA (PT GARUDA ABDI SATYATAMA ( 549744 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Security Services (ILMFS1102)","LowLow","Low","Low","Low","1.62","1.88","3.0456","90","  500,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2015","31-Dec-2018","4","Executed Agreement"
"500755","Contract_A1097","500755","  463.14 ","KAWAN LAMA SEJAHTERA PT (KAWAN LAMA SEJAHTERA PT ( 500755 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Office Supplies  (ILMFS1901)","LowLow","Low","Low","Low","2.04","2.44","4.9776","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","30-Apr-2008","30-Apr-2009","1","Terminated"
"528363","Contract_A1098","528363","  12,999.04 ","ELMESUCON RUHAMA, PT (ELMESUCON RUHAMA, PT ( 528363 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Material (ILMFS0801)","HighLow","High","Low","Medium","4.19","1.83","7.6677","60","  150,000.00 ","Confidentiality Agreement","","USD","10-Jun-2014","06-Oct-2015","2","Executed Agreement"
"501540","Contract_A1099","501540","  3,445.14 ","YAMAMOTO KEIKI INDONESIA, PT (YAMAMOTO KEIKI INDONESIA, PT ( 501540 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Material (ILMFS0801)","LowLow","Low","Low","Low","1.39","1.11","1.5429","75","  10,000.00 ","Standard Master Agreement for Indirect","","USD","13-Feb-2012","31-Jan-2017","5","Executed Agreement"
"513112","Contract_A1100","513112","  622.96 ","SOMAGEDE INDONESIA, PT (SOMAGEDE INDONESIA, PT ( 513112 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Material (ILMFS0801)","LowHigh","Low","High","Medium","1.89","3.51","6.6339","60","  10,000.00 ","Standard Master Agreement for Indirect","","USD","17-Mar-2014","28-Feb-2016","2","Executed Agreement"
"500331","Contract_A1101","500331","  3,519.08 ","GADING NUSA PERSADA, PT (GADING NUSA PERSADA, PT ( 500331 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Health & Safty Equip (ILMFS0701)","LowLow","Low","Low","Low","2.64","2.95","7.788","45","  10,000.00 ","Standard Master Agreement for Direct","","USD","14-Feb-2014","14-Oct-2017","4","Executed Agreement"
"519062","Contract_A1102","519062","  1,176.91 ","TRASTI GLOBAL KONVERTA, PT (TRASTI GLOBAL KONVERTA, PT ( 519062 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Health & Safty Equip (ILMFS0701)","LowLow","Low","Low","Low","1.07","2.46","2.6322","45","  10,000.00 ","Standard Master Agreement for Indirect","","USD","01-Feb-2018","31-Jan-2019","1","Executed Agreement"
"500143","Contract_A1103","500143","  1,604.88 ","TRITUNGGAL CEMERLANG PT (TRITUNGGAL CEMERLANG PT ( 500143 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Material (ILMFS0801)","LowLow","Low","Low","Low","1.14","2.53","2.8842","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","14-Nov-2016","14-May-2017","1","Executed Agreement"
"500700","Contract_A1104","500700","  1,711.87 ","MARKINDO REKA TEKNIK (MARKINDO REKA TEKNIK ( 500700 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Material (ILMFS0801)","LowLow","Low","Low","Low","1.41","1.74","2.4534","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2018","31-Dec-2018","1","Executed Agreement"
"537588","Contract_A1105","537588","  481.46 ","CV DACIN MAS (CV DACIN MAS ( 537588 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Service (ILMFS0802)","LowLow","Low","Low","Low","2.62","2.8","7.336","75","  10,000.00 ","Standard Master Agreement for Indirect","","USD","21-Feb-2013","14-Apr-2016","4","Executed Agreement"
"501295","Contract_A1106","501295","  457.39 ","BUNDA SAMUDRA, PT (BUNDA SAMUDRA, PT ( 501295 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Material (ILMFS0801)","LowLow","Low","Low","Low","2.58","1.68","4.3344","45","  10,000.00 ","Standard Master Agreement for Indirect","","USD","12-Sep-2017","12-Sep-2018","1","Closed"
"500598","Contract_A1107","500598","  1,534.54 ","FALA PERDANA CV (FALA PERDANA CV ( 500598 ))","Indonesia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Security Equip & Mat (ILMFS1101)","LowLow","Low","Low","Low","1.56","2.95","4.602","60","  10,000.00 ","Standard Master Agreement for Indirect","","USD","13-Jun-2007","13-Jun-2012","6","Executed Agreement"
"531064","Contract_A1108","531064","  11,698.49 ","RAYTHONE'S INC (RAYTHONE'S INC ( 531064 ))","India","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","Ad Prod Costs Other (ISMMS0102)","HighLow","High","Low","Medium","4.42","1.65","7.293","90","  150,000.00 ","Confidentiality Agreement","","USD","07-Sep-2010","31-Mar-2011","1","Executed Agreement"
"548653","Contract_A1109","548653","  6,301.41 ","cabicæ ªå¼ä¼šç¤¾ (cabicæ ªå¼ä¼šç¤¾ ( 548653 ))","Japan","ANZ/Japan","MARKETING AND SALES","MARKETING AND SALES","MktgSupp&Res:BrandPromo-Instore3P fees (ISMMS0512)","HighLow","High","Low","Medium","4.94","1.93","9.5342","120","  100,000.00 ","Confidentiality Agreement","","USD","01-Jan-2013","31-Dec-2015","3","Executed Agreement"
"546387","Contract_A111","546387","  6,665,599.89 ","TOTAL MARKETING SUPPORT INDIA PRIVATE LIMITED (DELHI) (TOTAL MARKETING SUPPORT INDIA PRIVATE LIMITED (DELHI) ( 546387 ))","India","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","POS/DisplayPerm Othr (ISMSR0301)","HighLow","High","Low","Medium","4.01","2.65","10.6265","30","  10,000,000.00 ","Standard Master Agreement for Indirect","Rebate of 1% against turnover exceeding £1M in a yea","USD","05-Jan-2015","01-Apr-2018","4","Executed Agreement"
"517559","Contract_A1110","517559","  2,663.87 ","æ ªå¼ä¼šç¤¾impactTVã€€å¾¡ä¸­ (æ ªå¼ä¼šç¤¾impactTVã€€å¾¡ä¸­ ( 517559 ))","Japan","ANZ/Japan","MARKETING AND SALES","MARKETING AND SALES","POS/DisplayPerm Othr (ISMSR0301)","HighLow","High","Low","Medium","4.81","1.5","7.215","12","  10,000.00 ","Standard Master Agreement for Indirect","","USD","19-Jan-2015","19-Jan-2020","6","Executed Agreement"
"517833","Contract_A1111","517833","  8,392.10 ","æ ªå¼ä¼šç¤¾ãƒã‚¯ã‚¹ã‚³ãƒ  (æ ªå¼ä¼šç¤¾ãƒã‚¯ã‚¹ã‚³ãƒ  ( 517833 ))","Japan","ANZ/Japan","MARKETING AND SALES","MARKETING AND SALES","POS/DisplayPerm Othr (ISMSR0301)","LowLow","Low","Low","Low","2.15","1.83","3.9345","30","  150,000.00 ","Standard Master Agreement for Indirect","","USD","04-Jan-2016","31-Dec-2018","3","Closed-Archived"
